video_id,title,publish_date,video_length_seconds,privacy_status,wiedergabezeit_minuten,durchschnittliche_wiedergabedauer,durchschnittliche_wiedergabedauer_prozent,gewonnene_abonnenten,verlorene_abonnenten,aufrufe,likes,dislikes,geteilte_inhalte,kommentare,audience_female_age18-24,audience_male_age18-24,audience_female_age25-34,audience_male_age25-34,audience_female_age35-44,audience_male_age35-44,audience_female_age45-54,audience_male_age45-54,audience_female_age55-64,audience_male_age55-64,audience_female_age65-,audience_male_age65-,audience_female_age13-17,audience_male_age13-17,Neue Zuschauer,Klicks auf Abspannelement,Klicks auf Infokartenteaser,Klicks auf Infokarte,Mag ich und Mag ich nicht im Vergleich (%),Mag ich nicht-Bewertungen,Im Feed angezeigt,Geschätzter Umsatz (EUR),Impressionen,Klickrate der Impressionen (%),Thema,Bewertung_Titel,Gestaltung_Thumbnail
x7xZzpwWVEc,"Moskauer Anschlag ""sehr ungewöhnlich"" für IS - Politologe Kaim analysiert Motive | ntv",2024-03-23T15:53:44Z,293,public,455033,135,46.12,147,3,202046,1575,665,434,920,0.7,4.0,1.7,10.6,2.8,13.8,3.9,13.5,6.8,16.1,9.3,16.6,,,41301,1037,0,0,7031,665,0,,4585803,307,,,
LX4uNOQQfJ4,"""Innerterroristischer Wettstreit""? Politologe Jäger zu Anschlag nahe Moskau | ntv",2024-03-23T12:51:18Z,383,public,163617,143,37.35,64,2,68631,560,294,79,336,1.3,6.5,2.4,13.5,3.3,13.7,3.6,12.2,5.5,14.5,8.2,15.1,,,17188,804,0,0,6557,294,0,,2261572,221,,,
1tPLf2RfVlU,"Anschlag oder Propaganda? ""Terrorangriff des IS passt dem Kreml nicht ins Bild"" | ntv",2024-03-23T09:59:26Z,236,public,92945,108,46.11,53,2,51250,372,404,108,422,1.9,9.5,3.3,14.9,3.8,14.2,3.7,11.2,5.1,12.3,7.6,12.3,,,15471,458,0,0,4794,404,0,,2835894,143,,,
BrEEMYvfAys,Anschlag in Konzerthalle bei Moskau - Videos zeigen dutzende Tote und Verletzte | ntv,2024-03-23T09:10:25Z,124,public,729756,69,56.18,564,44,628504,3229,421,1629,1644,2.1,11.5,3.7,20.0,4.3,17.4,3.6,12.0,4.0,10.7,3.3,7.2,0.0,0.1,283271,2531,0,0,8847,421,0,,7074368,686,,,
C5D3NJyECdo,Warum in Moskau alles für einen Anschlag des IS spricht - Terrorismusexperte erklärt Hinweise | ntv,2024-03-23T09:01:16Z,340,public,91593,163,48.17,42,1,33558,382,112,101,266,1.7,6.9,2.7,10.9,4.2,11.9,4.1,11.1,6.8,13.5,10.5,15.6,,,7863,474,0,0,7733,112,0,,1795644,111,,,
5awM-2ruPYc,Damit enden hoffentlich die Spekulationen um ihren Gesundheitszustand #ntv #shorts,2024-03-22T19:27:44Z,31,public,16729,23,74.43,27,0,43504,726,61,139,84,0.6,0.6,3.7,2.3,8.8,5.2,11.4,7.1,17.5,11.7,18.1,13.0,,,8789,0,0,0,9225,61,118121,,28064,386,,,
nwcG5UX_Kkg,Was der Nutri-Score dem Verbraucher verschweigt | ntv Service,2024-03-22T17:28:10Z,308,public,2323,119,38.86,1,0,1165,19,0,9,4,,,,16.6,,17.8,,19.5,,14.2,8.3,23.7,,,134,3,0,0,100,0,0,,31239,158,,,
j2LemRWdmMY,"Union scheitert, Cannabis-Teillegalisierung gilt ab Ostermontag  | ntv",2024-03-22T17:23:05Z,111,public,27829,71,64.48,14,0,23331,282,73,78,242,0.5,9.9,1.8,26.0,1.9,24.8,1.9,12.0,2.7,9.0,3.2,6.4,,,6129,243,0,0,7944,73,0,,430181,372,,,
8ZcUG_CuqGc,LIVE: Pressekonferenz DFB,2024-03-22T15:40:13Z,1296,public,30545,434,33.56,7,1,4214,29,3,2,0,,7.9,0.7,20.8,1.5,20.0,0.7,13.5,1.7,18.7,1.4,12.9,,,1357,0,0,0,9063,3,0,,58643,574,,,
Fr0dB65h0uM,"Neue Zecken-Art im Anmarsch! ""Hyalomma sind Jäger"" | ntv",2024-03-22T15:00:31Z,93,public,3698,64,69.45,4,0,3436,57,2,58,9,,,,6.5,1.2,16.0,4.2,15.8,5.4,18.8,6.9,24.9,,,359,9,0,0,9661,2,0,,30722,549,,,
77kv7hB2dgU,"""Sie wollen, dass es keinen Druck auf die AfD gibt"" - Würth entzweit Augstein und Blome  | ntv",2024-03-22T13:06:21Z,221,public,5534,107,48.74,2,1,3083,56,40,14,45,,,,3.5,1.0,11.2,1.0,14.4,5.4,21.8,7.9,33.8,,,348,7,0,0,5833,40,0,,39851,47,,,
f46jd7sYwAY,Fahrzeug rast in Luxushotel - Mann zwingt Busfahrer zu Chaosfahrt durch Los Angeles | ntv,2024-03-22T13:03:08Z,61,public,547,34,56.16,0,0,959,20,0,7,2,,,,11.7,,16.7,,13.3,7.1,10.8,11.7,28.8,,,46,14,0,0,100,0,0,,14786,233,,,
ywl5tU9SBuw,LIVE: Pressekonferenz mit Pistorius und französischem Amtskollegen Lecornu,2024-03-22T09:51:01Z,903,public,35301,304,33.67,7,0,6967,145,22,35,0,,0.7,0.5,4.1,1.4,11.8,2.2,16.1,3.7,25.9,7.4,26.2,,,362,0,0,0,8683,22,0,,90110,583,,,
m4EqOAl4QK4,"""Da brauche ich keinen Patriotismus"" - Bodo Ramelow (Linke), Ministerpräsident Thüringen bei #ntv",2024-03-22T09:39:16Z,56,public,11699,45,81.86,6,0,15313,408,48,97,45,,0.5,0.1,5.1,0.4,7.8,1.7,10.7,6.0,22.2,13.0,32.5,,,470,0,0,0,8947,48,23293,,26161,418,,,
fM9G7dQxYvE,Ukraine: Dnipro-Staudamm steht nach russischem Angriff in Flammen | #ntv #shorts #ukraine #russland,2024-03-22T09:40:45Z,60,public,16858,32,54.400000000000006,22,2,30992,311,73,82,0,0.0,0.8,0.2,3.9,0.6,9.3,1.3,12.8,4.2,23.9,9.5,33.2,,,649,0,0,0,8099,73,43371,,94751,412,,,
JGLz8cI7dOk,"""Menschen essen Gras, es ist buchstäblich nichts übrig""- Hungersnot in Nord-Gaza | ntv",2024-03-22T06:17:13Z,192,public,2995,92,48.25,3,0,1940,22,3,20,30,,,,10.7,,13.3,5.4,13.6,7.9,17.5,12.7,18.9,,,227,0,0,0,88,3,0,,21534,472,,,
KqXOKcMX8sQ,Elefant hievt Safari-Truck samt Touristen meterhoch in die Luft | ntv,2024-03-22T06:16:43Z,61,public,2382,47,78.21,1,0,2996,30,0,127,5,,,,,,4.3,,9.9,9.3,25.7,12.8,37.8,,,692,28,0,0,100,0,0,,15784,578,,,
0vANtE9TqN0,Schleicht auf Knien: Video zeigt Frauen bei Wahlbetrug in St. Petersburg | ntv,2024-03-21T16:24:06Z,76,public,17522,51,68.3,6,1,20255,197,159,172,216,0.6,3.5,1.6,10.4,2.8,15.5,4.1,14.1,7.3,16.9,8.1,15.0,,,3112,0,0,0,5534,159,0,,370977,366,,,
aYQjq4F3NBs,Bahn verfehlt Pünktlichkeitsziel erneut - Baustellen bremsen Geschäfte aus | ntv,2024-03-21T16:09:02Z,96,public,7670,40,42.01,5,1,11411,47,11,27,49,0.9,9.5,2.5,21.2,2.5,16.6,2.5,11.7,4.0,12.2,4.9,11.5,,,3438,27,0,0,8103,11,0,,557018,141,,,
eJVtx0QCPps,"""Das C steht für Cringe"" - CDU-Politiker ernten Spott und Häme für Wolf-Video | ntv",2024-03-21T15:07:52Z,155,public,2751,66,42.71,3,1,2494,50,7,94,25,15.3,9.0,10.4,14.7,,12.2,1.8,11.1,2.8,8.9,2.9,7.6,1.9,1.4,1232,0,0,0,8772,7,0,,18049,645,,,
_HvMNuxD1kE,USA: Heißluftballonunfall mit mehreren Verletzten | #ntv #shorts #usa #heißluftballon #unfall,2024-03-21T12:52:10Z,54,public,6335,30,56.00999999999999,7,0,12569,74,9,48,0,,0.7,,3.7,0.7,7.7,1.1,13.6,4.5,26.1,9.3,32.5,,,570,0,0,0,8916,9,21008,,12638,323,,,
0tGndE3pJc0,LIVE: Doorsteps Bundeskanzler Scholz beim EU-Gipfel,2024-03-21T11:50:57Z,470,public,4021,123,26.25,3,2,1956,31,14,20,0,,,,6.0,2.9,8.8,4.1,7.5,8.8,18.6,16.0,27.3,,,108,0,0,0,6889,14,0,,30534,445,,,
bXdFBhtNyxY,LIVE: Bilanz-Pressekonferenz der Deutschen Bahn,2024-03-21T10:18:34Z,781,public,1632,203,26.01,0,1,482,4,6,3,0,,,,,,100.0,,,,,,,,,109,0,0,0,40,6,0,,15555,217,,,
reZ-XcITyXs,"Diese Bilder empören Australien: Koalas, klammern sich an Bäume, die gefällt werden #ntv #koala",2024-03-21T10:12:56Z,60,public,1318,24,40.61,1,0,3248,31,15,11,12,,,,5.9,0.7,17.6,1.0,21.5,1.9,29.5,3.8,18.2,,,152,0,0,0,6739,15,6594,,6671,448,,,
a-1jZxEeW20,"Friedrich Merz, Parteivorsitzender CDU im ntv-Frühstart | #ntv #shorts #nachrichten #cdu #marihuana",2024-03-21T10:10:25Z,13,public,7206,18,140.11,12,0,23741,272,70,82,33,,0.2,0.2,1.9,0.4,3.7,1.5,8.4,7.0,22.0,17.8,37.0,,,1144,0,0,0,7953,70,36900,,9325,248,,,
k6G3L2mHK7E,"""Einmal gezogen"" - Merz verrät Erfahrung mit Cannabis | ntv",2024-03-21T09:43:05Z,656,public,18708,182,27.750000000000004,3,1,6166,44,68,34,131,,12.0,1.0,31.2,1.5,22.4,1.7,11.2,2.2,6.2,4.0,6.6,,,1559,12,0,0,3929,68,0,,111462,374,,,
RcGG_0nFNuA,Sepsis droht! Keimschleudern im Haushalt aufspüren und beseitigen | ntv Ratgeber,2024-03-21T06:28:40Z,362,public,1741,127,35.25,0,1,819,11,5,19,6,,,,13.0,,21.7,14.3,14.3,11.8,11.2,6.2,7.5,,,71,1,0,0,6875,5,0,,14032,388,,,
vMa8y8dilNU,"""Waffen-Debatte nicht lächerlich, sondern gefährlich"" - Merz attackiert Scholz | ntv",2024-03-20T19:50:37Z,328,public,15873,161,49.29,13,3,5891,113,62,18,66,,0.9,,5.4,0.5,8.9,0.9,7.2,5.5,20.5,12.1,38.1,,,366,49,0,0,6457,62,0,,85601,319,,,
325ox5EiPRA,"""Russland ist nicht so stark, wie man denkt"" - Kanzler Scholz verteidigt Ukraine-Kurs | ntv",2024-03-20T19:47:51Z,229,public,49581,103,45.2,34,2,28743,318,736,200,781,0.6,6.4,1.4,16.5,2.2,18.4,2.6,12.8,4.6,13.9,6.9,13.7,,,6170,155,0,0,3017,736,0,,793849,254,,,
nZOvLmgmRHU,Familie stirbt auf der Autobahn - Überlebende spricht erstmals über Horror-Unfall auf A5 | ntv,2024-03-20T19:43:32Z,187,public,3833,86,46.29,0,0,2657,36,1,11,7,,,,4.3,1.5,13.9,1.9,18.3,8.2,26.8,6.2,19.0,,,619,6,0,0,973,1,0,,27337,699,,,
W-1DJkueHZs,LIVE: Statement Verteidigungsminister Pistorius zum Sachstand Sondervermögen der Bundeswehr,2024-03-20T15:49:23Z,909,public,19703,328,36.17,2,0,3596,57,14,6,0,,,,9.0,0.7,18.2,0.7,22.4,1.3,23.5,4.6,19.6,,,158,0,0,0,8028,14,0,,58615,446,,,
l6PCBE4L6W0,LIVE: Regierungserklärung Bundeskanzler Olaf Scholz zum EU-Gipfel,2024-03-20T13:21:16Z,4271,public,24808,441,10.33,2,4,3374,70,49,21,0,,,,3.6,,7.9,2.6,9.3,9.2,17.5,17.7,32.2,,,279,0,0,0,5882,49,0,,58617,286,,,
o_fCnCpiafU,Mehrere Tote: Chemikalien-Tankschiff vor Japan gekentert | #ntv #shorts #nachrichten #japan #schiff,2024-03-20T11:53:32Z,51,public,2778,23,46.68,4,0,7002,49,8,11,0,,1.3,,7.4,0.8,13.5,0.9,15.9,2.9,25.4,7.5,24.4,,,263,0,0,0,8596,8,11415,,11598,332,,,
2e_bFIaHCcI,Anwälte wollen Strafe drücken: Trump kann 450 Millionen US-Dollar nicht aufbringen #ntv #trump,2024-03-20T11:43:50Z,60,public,9056,31,52.18000000000001,14,0,17356,205,72,32,0,,1.6,,6.0,0.7,11.3,0.9,13.6,3.3,24.7,8.4,29.5,,,1165,0,0,0,7401,72,27566,,21534,451,,,
yC-17mPC_FQ,Bayern verbietet gendergerechte Sprache - Schluss mit Binnen-I und Sternchen | ntv,2024-03-20T10:38:50Z,82,public,221109,58,71.29,136,10,226932,7715,309,1363,2369,0.7,6.3,1.7,14.2,2.2,13.9,3.1,11.8,5.7,16.3,7.7,16.2,,0.1,49257,756,0,0,9615,309,0,,3384040,397,,,
Yl9yLeaq3co,Lebenszufriedenheit: Deutschland fliegt erstmals aus Top 20 im Glücksranking | ntv,2024-03-20T10:33:38Z,80,public,2607,48,61.04999999999999,1,0,3203,52,22,24,43,1.0,7.1,1.6,15.7,1.8,13.7,3.4,10.6,5.9,13.3,9.9,15.9,,,446,9,0,0,7027,22,0,,107486,178,,,
hDtkbmluHG4,Trump mildert NATO-Austrittsdrohung ab | #ntv #shorts #nachrichten #donaldtrump #usa #nato,2024-03-20T09:18:59Z,45,public,9267,29,64.47,18,1,19165,212,65,25,0,0.1,2.7,0.2,8.2,0.7,11.8,1.0,12.2,3.6,21.7,9.4,28.4,,,912,0,0,0,7653,65,31864,,22959,462,,,
kH3_xWBNs6I,Russland: Nawalnaja ruft zur Nichtanerkennung Putins auf | #ntv #shorts #russland #putin #nawalnaja,2024-03-19T16:29:20Z,58,public,3098,30,51.99,7,0,6166,175,105,43,1,,1.0,0.3,5.5,1.9,9.4,2.8,10.4,7.4,17.1,17.5,26.7,,,205,0,0,0,625,105,11331,,24280,521,,,
rBnNRVylQo8,Mehr zum Leben als #David gegen #Goliath seht ihr in der neuen Folge Auslandsreport auf RTL+,2024-03-19T16:26:50Z,60,public,1372,31,53.28000000000001,2,0,2576,46,8,4,1,1.0,8.0,2.3,16.8,2.7,14.2,2.5,14.9,2.7,18.2,4.2,12.5,,,656,0,0,0,8519,8,9335,,8254,164,,,
C2BL1adUAkw,Preise für Eigentumswohnungen fallen 2023 deutlich - Großstädte am stärksten betroffen | ntv,2024-03-19T16:13:00Z,83,public,18876,51,61.970000000000006,11,1,22021,86,24,163,30,0.6,5.5,3.0,18.3,3.7,19.8,3.4,13.2,5.1,12.5,5.5,9.5,,,4594,111,0,0,7818,24,0,,491776,276,,,
WzRHSkfiE3c,"""Das werden wir nicht zulassen"" - Saskia Esken (SPD) im ntv Frühstart #ntv #shorts #russland #putin",2024-03-19T15:59:48Z,39,public,22997,31,81.44,21,1,43443,346,482,294,4,,0.5,0.3,2.7,0.9,6.5,2.2,10.6,7.1,23.4,14.4,31.4,,,2181,0,0,0,4179,482,57527,,83235,809,,,
R2i1Nn0ZPHc,LIVE: Abschluss-Pressekonferenz beim Treffen der Ukraine-Kontaktgruppe,2024-03-19T15:49:36Z,1074,public,2661,228,21.27,1,0,699,12,7,3,0,,,,,,20.4,,17.8,7.2,24.3,6.6,23.7,,,41,0,0,0,6316,7,0,,22746,23,,,
imk1IxjtKW8,LIVE: Statements Merz und Dobrindt zur Fraktionssitzung,2024-03-19T14:07:07Z,904,public,2007,248,27.52,0,1,484,6,10,3,0,,,,,,,,,,,,100.0,,,41,0,0,0,375,10,0,,15319,249,,,
5hHGP7qYNdM,LIVE: Statement Mützenich zur Fraktionssitzung,2024-03-19T13:50:05Z,1019,public,1985,223,21.89,0,1,534,7,6,9,0,,,,,,,,,,33.3,,66.7,,,60,0,0,0,5385,6,0,,15472,242,,,
ng1IBykFnws,Stormy Daniels spricht über angeblichen Sex mit Trump | ntv,2024-03-19T13:46:00Z,151,public,2690,94,62.45,0,0,1712,16,3,7,7,,,,11.4,,20.3,,18.8,3.1,21.5,3.4,21.5,,,311,6,0,0,8421,3,0,,19580,557,,,
iwHnbkaFh84,London: Qualmendes Flugzeug-Triebwerk sorgt für Aufregung am Flughafen Heathrow | #ntv #shorts,2024-03-19T13:25:40Z,57,public,4744,26,45.91,9,0,10877,112,20,36,0,0.2,2.5,0.3,4.9,0.8,8.7,1.3,13.6,3.7,25.5,7.4,30.8,,0.3,916,0,0,0,8485,20,15331,,10873,429,,,
JgCb4Ix1-Vs,Paris: Zeitraffer zeigt enthüllten Turm von Notre-Dame | #ntv #shorts #paris #notredame #feuer,2024-03-19T13:19:58Z,60,public,1378,27,46.55,3,1,2962,64,2,8,1,1.3,9.3,2.3,10.6,3.8,15.0,2.6,12.7,2.5,16.6,5.2,18.2,,,629,0,0,0,9697,2,7559,,10311,452,,,
OqUQlxPNLeQ,LIVE: Pressekonferenz DFB,2024-03-19T12:30:37Z,834,public,4444,272,32.66,2,1,979,3,3,4,0,,,,14.7,,20.7,,19.0,,24.4,,21.3,,,148,0,0,0,50,3,0,,27203,292,,,
3q2H4BgYzM4,"""Es wird keinen russischen Diktatfrieden geben"" - SPD-Chefin Esken im Frühstart | ntv",2024-03-19T11:49:22Z,479,public,5868,107,22.5,1,0,3267,14,78,10,74,0.9,2.8,1.2,11.1,1.9,15.3,4.5,14.7,6.0,19.5,7.2,14.9,,,657,0,0,0,1522,78,0,,119605,183,,,
n9_7xsljttE,LIVE: Statement Grünen-Fraktionsvorsitzende Katharina Dröge zur Fraktionssitzung,2024-03-19T11:14:17Z,734,public,1611,161,21.99,0,0,599,13,16,3,0,,,,,,,,13.1,4.5,27.1,24.4,30.8,,,16,0,0,0,4483,16,0,,13183,281,,,
6ZH8OeQEDXQ,LIVE: Statement US-Verteidigungsminister LLoyd Austin beim Treffen der Ukraine-Kontaktgruppe,2024-03-19T10:12:14Z,640,public,56542,254,39.72,23,0,13345,216,54,57,0,,1.0,0.3,3.0,1.0,11.0,1.8,16.0,4.1,25.7,6.9,29.2,,,688,0,0,0,80,54,0,,127588,732,,,
xTfinibVETE,"Israels Armee zerstört 2,5 Kilometer langen Hamastunnel | #ntv #shorts #nachrichten #hamas #israel",2024-03-18T12:11:26Z,42,public,9486,30,72.68,10,1,18646,281,57,18,37,,3.2,0.4,8.3,0.7,12.7,1.0,14.0,3.0,21.0,6.4,29.4,,,1097,0,0,0,8314,57,32613,,28078,413,,,
kFU77qJWHbg,"""Es ist letztlich ein Zeichen der Schwäche"" - Jürgen Hardt, (CDU) im Frühstart | #ntv #shorts #putin",2024-03-18T11:44:51Z,51,public,6826,32,63.71,9,1,12604,112,90,20,51,,0.6,0.2,3.1,0.5,6.8,1.7,11.7,7.4,22.5,15.4,30.0,,,379,0,0,0,5545,90,19788,,14828,265,,,
zZjC5qqLUbI,Mehrere Tote nach Busunglück in Afghanistan | #ntv #shorts #nachrichten #afghanistan #unfall #bus,2024-03-18T11:34:07Z,44,public,878,20,46.07,2,0,2599,22,6,7,4,,2.7,,5.3,,10.1,2.3,10.7,5.6,21.9,13.5,27.8,,,398,0,0,0,7857,6,5111,,7403,17,,,
_sPmOFxUI6U,Gefangenenaustausch geplant - Putin äußert sich erstmals zu Nawalnys Tod #ntv #putin #nawalny,2024-03-18T11:32:31Z,60,public,36352,34,57.47,42,0,63256,692,150,123,78,0.5,2.3,1.4,8.6,2.7,13.4,3.6,12.9,6.7,17.4,12.0,18.6,,,5450,0,0,0,8219,150,123016,,24700,373,,,
QA5HPoLuuKk,"""Bei freier Wahl käme Diktator Putin massiv unter Druck"" - CDU-Außenpolitiker im Frühstart | ntv",2024-03-18T10:03:51Z,466,public,5569,168,36.07,1,2,1988,47,48,12,90,,,,6.8,,12.3,2.3,10.1,6.3,15.4,16.5,30.4,,,150,13,0,0,4947,48,0,,55238,214,,,
Uzce4MK9X10,"Feuerpause während Olympia? - Putin zeigt sich offen, verbunden mit neuer Drohung | ntv",2024-03-18T08:27:12Z,121,public,8892,73,60.5,3,2,7288,84,30,14,46,,2.1,0.6,6.0,1.5,12.1,2.0,11.1,5.1,20.5,10.3,28.7,,,548,23,0,0,7368,30,0,,71723,652,,,
52ueAJP7p58,"Munz: ""Kreml hat Wahlergebnis entschieden"" - Mehr Repressionen erwartet  | ntv",2024-03-18T08:22:11Z,154,public,4743,92,60.22,2,0,3069,45,30,10,37,,1.9,1.0,4.6,1.1,8.5,3.0,9.8,8.4,19.9,14.3,27.4,,,164,31,0,0,60,30,0,,54388,359,,,
bzpHiOZW_mU,"LIVE: Bundeskanzler Scholz, Ministerpräsident Tusk und Präsident Macron vor gemeinsamem Treffen",2024-03-15T15:28:52Z,1542,public,21312,280,18.21,12,3,4555,83,30,30,0,,1.1,,3.7,2.1,8.5,3.3,8.7,6.4,17.2,15.7,33.2,,,350,0,0,0,7345,30,0,,59842,418,,,
LrzR-go2kJw,"Vorsicht, Türen schließen! Mann löst durch Sturz Feueralarm aus | #ntv #shorts #kaumzuglauben #fail",2024-03-15T13:25:25Z,23,public,35433,20,89.42,33,2,103373,1303,59,120,23,1.3,8.3,2.6,20.4,3.8,24.6,2.4,14.7,2.4,10.9,1.5,4.6,0.7,1.6,19128,0,0,0,9567,59,156963,,34884,442,,,
HYHIFGaON2w,New York: Ein Schwerverletzter nach Schüssen in U-bahn | #ntv #shorts #newyork #newyorksubway,2024-03-15T12:48:14Z,60,public,10383,37,62.3,6,0,16666,159,24,38,32,0.2,8.1,0.9,23.9,1.1,27.8,0.9,13.6,1.8,11.5,2.7,7.6,,,3066,0,0,0,8689,24,23737,,14608,437,,,
8Ll5MNm_Dc8,"""Besser wird es nach der Wahl nicht"" - Rainer Munz, ntv-Reporter aus Moskau #ntv #shorts #russland",2024-03-15T10:59:28Z,55,public,14213,39,71.48,14,1,21691,317,133,57,90,,1.1,0.2,4.6,0.6,9.2,1.6,11.7,6.0,22.5,12.2,30.2,,,355,0,0,0,7044,133,36087,,16494,355,,,
FA4VxfzjdVs,"Umstrittene Rede: Mützenich mahnt im Bundestag: Atom-Pläne ""sollten uns aufhorchen lassen"" | ntv",2024-03-14T14:09:27Z,724,public,326059,344,47.56,73,4,56812,1270,255,1010,583,0.1,2.4,0.6,6.3,1.5,11.0,2.5,12.3,5.9,18.9,12.1,26.3,,,13883,1111,0,0,8328,255,0,,678690,395,,,
PqeYmZFGjTg,LIVE: Start der Starship-Rakete,2024-03-14T13:42:22Z,908,public,7635,120,13.320000000000002,1,0,3788,18,3,1,0,,1.2,,8.9,,17.6,,18.0,,25.4,1.8,27.1,,,1110,0,0,0,8571,3,0,,26407,312,,,
oj1AY-HkthE,"Putin-Versteher? Mützenich-Rede ""könnte ihm gewaltig auf die Füße fallen"" | ntv",2024-03-14T13:23:30Z,212,public,40596,126,59.540000000000006,6,2,19298,246,88,47,173,,1.2,0.3,3.4,0.7,7.4,2.0,11.1,4.9,22.5,12.2,34.4,,,1728,124,0,0,7365,88,0,,177328,65,,,
spGmgAqZyaI,Indien: Mob geht nach Todesfahrt auf betrunkenen Taxifahrer los | #ntv #shorts #nachrichten #indien,2024-03-14T12:38:13Z,57,public,1005,38,67.34,0,0,1572,25,3,5,3,,,,6.6,1.8,10.3,,12.3,3.1,17.5,15.4,33.0,,,26,0,0,0,8929,3,2095,,10774,363,,,
oE2Ywc-HYyM,Grünen-Vize attackiert Kanzler wegen Nein zu Taurus - Applaus von der Opposition | ntv,2024-03-14T12:30:04Z,462,public,79550,121,26.200000000000003,21,0,39437,372,872,167,877,0.6,6.9,1.4,15.2,2.0,14.1,2.9,11.4,5.2,15.3,7.8,17.0,,0.2,7480,36,0,0,299,872,0,,865533,349,,,
odT92ZbThiU,LIVE: : Pressekonferenz NATO-Generalsekretär Stoltenberg zum Jahresbericht 2023,2024-03-14T11:28:02Z,1516,public,5106,272,17.96,0,3,1125,23,7,4,0,,,,,,30.3,,,,27.5,10.6,31.7,,,143,0,0,0,7667,7,0,,26674,325,,,
AXVXJTblnJM,Spaß bei der Arbeit? Ärger über Vorgesetzte ist für große Mehrheit Realität | ntv,2024-03-14T11:07:14Z,95,public,1039,57,60.27,3,0,1089,14,0,17,5,,10.8,,51.9,,26.9,,10.4,,,,,,,232,1,0,0,100,0,0,,25055,243,,,
TqWcFc6BeUE,"Achtung, besondere Fracht: Überschall-Flieger wird in New York restauriert | #ntv #shorts #concorde",2024-03-14T11:06:27Z,57,public,1770,22,39.41,3,0,4729,68,4,11,2,,2.9,,7.2,,8.6,,14.8,1.8,24.3,6.3,32.9,,1.2,473,0,0,0,9444,4,8099,,11291,284,,,
BuBrfXrDjyU,"Taurus-Antrag ""soll von Unions-Versagen ablenken"" - FDP-Fraktionschef Dürr im Frühstart | ntv",2024-03-14T10:15:19Z,417,public,2096,146,35.12,1,0,859,9,7,9,7,,,,9.0,,9.4,,12.4,5.1,18.4,23.1,22.6,,,27,5,0,0,5625,7,0,,20186,24,,,
3ItEZIIa7ks,Titanic 2: Milliardär plant Nachbau des Luxusliners | #ntv #shorts #nachrichten #titanic #titanic2,2024-03-14T10:08:05Z,49,public,829,26,54.56999999999999,4,0,1862,32,5,12,3,,4.7,,9.3,,10.5,,6.5,,28.1,10.5,30.3,,,282,0,0,0,8649,5,4033,,6976,229,,,
p0f-0olZwjw,"Von Lucke: Kanzler geht auf Angriff - Scholz ""ist in den eigenen Reihen stärker als zuvor"" | ntv",2024-03-14T10:00:29Z,306,public,18966,156,50.99,7,1,7293,97,13,23,31,,0.9,,4.3,0.4,9.1,2.2,10.6,6.8,17.4,19.4,28.9,,,443,37,0,0,8818,13,0,,107667,423,,,
Na8Txsy6unw,"Wenn Sie dafür sind, warum stimmen Sie dagegen Herr Dürr? Christian Dürr (FDP) im ntv Frühstart #ntv",2024-03-14T08:57:18Z,57,public,4720,35,61.56,1,0,8071,79,47,17,36,,2.2,,10.8,0.2,14.6,0.5,13.5,3.3,22.7,7.6,24.6,,,410,0,0,0,627,47,12422,,12697,286,,,
VJxCe9PQY0A,"""Hab' ich was nicht mitgekriegt?"" - Daum muss bei Frage zum FC Bayern lachen | ntv",2024-03-14T05:51:48Z,150,public,712,64,43.09,0,1,661,10,1,2,1,,,,21.3,,29.8,,,,23.4,,25.5,,,58,3,0,0,9091,1,0,,18671,219,,,
82HE8YbX9Cs,Mexiko: Heftige Ausschreitungen nach Polizeigewalt an Studenten | #ntv #shorts #mexiko #polizei,2024-03-13T14:08:13Z,59,public,1264,32,55.88999999999999,1,0,2301,26,6,7,4,,,,5.8,,7.9,,8.0,4.7,29.7,10.0,33.9,,,32,0,0,0,8125,6,4303,,6899,19,,,
MRfqS716iLw,Litauen: Brutaler Angriff auf Nawalny-Vertrauten | #ntv #shorts #nachrichten  #russland #nawalny,2024-03-13T14:09:18Z,60,public,1139,42,70.02,0,0,1628,42,6,11,5,,,,,,6.0,,6.5,5.5,13.5,32.4,36.1,,,28,0,0,0,875,6,2225,,11011,355,,,
NVKxZGbdvDY,"""Putin spürt: Scholz ist ängstlicher, verzagter Mann"" - Jens Spahn im ntv Frühstart | ntv",2024-03-13T13:19:38Z,427,public,27341,166,39.06,13,0,9837,173,151,38,192,0.3,2.0,0.9,7.9,1.9,12.8,3.0,12.3,8.0,18.3,11.3,21.2,,,1082,64,0,0,534,151,0,,205935,317,,,
kb8o6aD7iUo,LIVE: Regierungsbefragung mit Bundeskanzler Scholz,2024-03-13T13:20:30Z,4192,public,26678,514,12.27,1,1,3112,49,26,11,0,,,,5.3,1.9,10.4,5.0,10.9,10.0,16.3,16.2,24.0,,,248,0,0,0,6533,26,0,,59745,309,,,
ehhp10s09kM,"""Grund, sich Sorgen zu machen"" - Thiele zu Putins Atom-Drohungen  | ntv",2024-03-13T13:14:36Z,200,public,105811,126,63.05,47,3,50343,550,161,119,211,0.2,1.2,0.8,5.0,1.5,12.7,2.3,15.8,4.9,23.4,7.2,24.9,,,5960,477,0,0,7736,161,0,,531293,586,,,
